,Unnamed: 0,name,address,description,longitude,latitude
571,571,Элитная 3х квартира на ул. Советской с джакузи. Центральный район,"улицa Советская, д. 36/1, Новосибирск","Элитная 3х квартира на ул. Советской с джакузи. Центральный район по адресу улицa Советская, д. 36/1, Новосибирск. Минимальная стоимость в отеле 'Элитная 3х квартира на ул. Советской с джакузи. Центральный район' за ночь: от 11000₽",82.91477,55.037216
572,572,Гостиница Abnicum,"ул. Сибиряков-Гвардейцев, 56/3, Новосибирск","Гостиница Abnicum по адресу ул. Сибиряков-Гвардейцев, 56/3, Новосибирск. Минимальная стоимость в отеле 'Гостиница Abnicum' за ночь: от 5348₽",82.897163,54.948773
573,573,Отель Антураж,"улица Новороссийская , д. 2, Новосибирск","Отель Антураж по адресу улица Новороссийская , д. 2, Новосибирск. Минимальная стоимость в отеле 'Отель Антураж' за ночь: от 2018₽",83.000173,55.051154
574,574,Бутик-отель Серебряная лошадь,"Владимировская улица, д. 4, Новосибирск","Бутик-отель Серебряная лошадь по адресу Владимировская улица, д. 4, Новосибирск. Минимальная стоимость в отеле 'Бутик-отель Серебряная лошадь' за ночь: от 3615₽",82.892528,55.032542
575,575,Хостел CapsLock,"улица Блюхера, д.77, Новосибирск","Хостел CapsLock по адресу улица Блюхера, д.77, Новосибирск. Минимальная стоимость в отеле 'Хостел CapsLock' за ночь: от 2260₽",82.904781,54.993654
576,576,Eridan,"улица Немировича-Данченко, д.138, корп.1, Новосибирск","Eridan по адресу улица Немировича-Данченко, д.138, корп.1, Новосибирск. Минимальная стоимость в отеле 'Eridan' за ночь: от 2883₽",82.917133,54.987689
577,577,Мини-отель ФлаНск на Крылова,"улица Крылова, д.34, Новосибирск","Мини-отель ФлаНск на Крылова по адресу улица Крылова, д.34, Новосибирск. Минимальная стоимость в отеле 'Мини-отель ФлаНск на Крылова' за ночь: от 2586₽",82.928856,55.040951
578,578,Апарт-отель Гостиниц.net,"Железнодорожный район, Железнодорожная улица, 15/1, Новосибирск","Апарт-отель Гостиниц.net по адресу Железнодорожный район, Железнодорожная улица, 15/1, Новосибирск. Минимальная стоимость в отеле 'Апарт-отель Гостиниц.net' за ночь: от 3169₽",82.904925,55.047028
579,579,Хостел Вавилон,"площадь Карла Маркса, д. 2, Новосибирск","Хостел Вавилон по адресу площадь Карла Маркса, д. 2, Новосибирск. Минимальная стоимость в отеле 'Хостел Вавилон' за ночь: от 2575₽",82.8926,54.98368
580,580,Гостиничный комплекс Аквилон,"улица Бродского, д. 11, Новосибирск","Гостиничный комплекс Аквилон по адресу улица Бродского, д. 11, Новосибирск. Минимальная стоимость в отеле 'Гостиничный комплекс Аквилон' за ночь: от 2307₽",82.982476,55.056811
581,581,Мини-Отель Клуб Путешественников,"Красный проспект, д.49, Новосибирск","Мини-Отель Клуб Путешественников по адресу Красный проспект, д.49, Новосибирск. Минимальная стоимость в отеле 'Мини-Отель Клуб Путешественников' за ночь: от 2773₽",82.918049,55.036994
582,582,Гостевой дом «Лесная сказка»,"Елочка-2, Ольховая ул., 65, Новосибирск","Гостевой дом «Лесная сказка» по адресу Елочка-2, Ольховая ул., 65, Новосибирск. Минимальная стоимость в отеле 'Гостевой дом «Лесная сказка»' за ночь: от 1588₽",82.75019,55.004169
583,583,Лесная сказка,"ул. Попова, 12, Бердск","Лесная сказка по адресу ул. Попова, 12, Бердск. Минимальная стоимость в отеле 'Лесная сказка' за ночь: от 4533₽",83.076018,54.772561
584,584,Гостиница Северная,"пр-кт Дзержинского, 32, Новосибирск","Гостиница Северная по адресу пр-кт Дзержинского, 32, Новосибирск. Минимальная стоимость в отеле 'Гостиница Северная' за ночь: от 3367₽",82.977634,55.056708
585,585,Отель Добролюбов,"​улица Инская, дом 143, Новосибирск","Отель Добролюбов по адресу ​улица Инская, дом 143, Новосибирск. Минимальная стоимость в отеле 'Отель Добролюбов' за ночь: от 2933₽",82.946687,55.005955
